path,verdict,useless,reason,action,bytes,lines,parse_status,sha256_12
frontend/public/data/cases/person-4-34143c6a-6a1b-4864-a68e-0d38c967b901-91208.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2326,72,valid-json,e9551e21c7fd
frontend/public/data/cases/person-4-34143c6a-6a1b-4864-a68e-0d38c967b901-91292.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2918,93,valid-json,115e3a07762f
frontend/public/data/cases/person-4-34143c6a-6a1b-4864-a68e-0d38c967b901-91310.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2326,72,valid-json,c9a5cbc2980e
frontend/public/data/cases/person-4-34143c6a-6a1b-4864-a68e-0d38c967b901-91319.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2300,72,valid-json,299529d645af
frontend/public/data/cases/person-4-34143c6a-6a1b-4864-a68e-0d38c967b901-91323.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2322,72,valid-json,ca26bd88eef2
frontend/public/data/cases/person-4-34143c6a-6a1b-4864-a68e-0d38c967b901-91362.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2314,72,valid-json,941b547f12db
frontend/public/data/cases/person-4-34143c6a-6a1b-4864-a68e-0d38c967b901-91401.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2318,72,valid-json,7fdb66bbfcf4
frontend/public/data/cases/person-4-34143c6a-6a1b-4864-a68e-0d38c967b901-91417.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2318,72,valid-json,821fef17c789
frontend/public/data/cases/person-4-34143c6a-6a1b-4864-a68e-0d38c967b901-91925.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2310,72,valid-json,e5c95352d10c
frontend/public/data/cases/person-4-34143c6a-6a1b-4864-a68e-0d38c967b901-95428.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2310,72,valid-json,6ec69d46aec4
frontend/public/data/cases/person-4-34143c6a-6a1b-4864-a68e-0d38c967b901-95563.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2314,72,valid-json,f8ec3f37b11f
frontend/public/data/cases/person-4-34143c6a-6a1b-4864-a68e-0d38c967b901-95577.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,3586,114,valid-json,942ded06303c
frontend/public/data/cases/person-4-34143c6a-6a1b-4864-a68e-0d38c967b901-95611.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2306,72,valid-json,608da12e5de2
frontend/public/data/cases/person-4-34143c6a-6a1b-4864-a68e-0d38c967b901-95616.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2314,72,valid-json,6153ade23cd8
frontend/public/data/cases/person-4-34143c6a-6a1b-4864-a68e-0d38c967b901-95621.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2865,93,valid-json,890b307a5f8c
frontend/public/data/cases/person-4-34143c6a-6a1b-4864-a68e-0d38c967b901-95656.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2312,72,valid-json,ff3d18fba16f
frontend/public/data/cases/person-4-34143c6a-6a1b-4864-a68e-0d38c967b901-95665.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,3584,114,valid-json,8c6b8ca67596
frontend/public/data/cases/person-4-34143c6a-6a1b-4864-a68e-0d38c967b901-96182.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2310,72,valid-json,a6d37fcda107
frontend/public/data/cases/person-4-34143c6a-6a1b-4864-a68e-0d38c967b901-96196.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2312,72,valid-json,d4a541f74c65
frontend/public/data/cases/person-4-34143c6a-6a1b-4864-a68e-0d38c967b901-96591.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2312,72,valid-json,f1dfd552463f
frontend/public/data/cases/person-4-34143c6a-6a1b-4864-a68e-0d38c967b901-96717.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2296,72,valid-json,2f4740e1fb06
frontend/public/data/cases/person-4-34143c6a-6a1b-4864-a68e-0d38c967b901-96738.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2302,72,valid-json,964e79e220ed
frontend/public/data/cases/person-4-34143c6a-6a1b-4864-a68e-0d38c967b901-96741.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2316,72,valid-json,a1106807cc4f
frontend/public/data/cases/person-4-34143c6a-6a1b-4864-a68e-0d38c967b901-96783.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2312,72,valid-json,3e4994ff1816
frontend/public/data/cases/person-4-34143c6a-6a1b-4864-a68e-0d38c967b901-97270.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2320,72,valid-json,87920f9cfaa4
frontend/public/data/cases/person-4-34143c6a-6a1b-4864-a68e-0d38c967b901-97315.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2296,72,valid-json,d263717ccd27
frontend/public/data/cases/person-4-34143c6a-6a1b-4864-a68e-0d38c967b901-97353.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2318,72,valid-json,c6c0f1b59fc8
frontend/public/data/cases/person-4-34143c6a-6a1b-4864-a68e-0d38c967b901-97400.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2310,72,valid-json,5dc1a7ea7522
frontend/public/data/cases/person-4-34143c6a-6a1b-4864-a68e-0d38c967b901-97401.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2302,72,valid-json,175186786ad0
frontend/public/data/cases/person-4-34143c6a-6a1b-4864-a68e-0d38c967b901-97762.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2253,70,valid-json,daea732bafcf
frontend/public/data/cases/person-4-34143c6a-6a1b-4864-a68e-0d38c967b901-98016.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2947,93,valid-json,9e793c0010bd
frontend/public/data/cases/person-4-34143c6a-6a1b-4864-a68e-0d38c967b901-98035.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2312,72,valid-json,44067e2766ff
frontend/public/data/cases/person-4-34143c6a-6a1b-4864-a68e-0d38c967b901-98383.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2229,70,valid-json,274ac613187b
frontend/public/data/cases/person-4-34143c6a-6a1b-4864-a68e-0d38c967b901-99286.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2308,72,valid-json,318e2544083f
frontend/public/data/cases/person-4-34143c6a-6a1b-4864-a68e-0d38c967b901-99332.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2874,91,valid-json,a51e310486fd
frontend/public/data/cases/person-4-34143c6a-6a1b-4864-a68e-0d38c967b901-99504.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2227,70,valid-json,3dedb20b3fcf
frontend/public/data/cases/person-4-34143c6a-6a1b-4864-a68e-0d38c967b901-99851.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2815,90,valid-json,1d2b20d71403
frontend/public/data/materialized-results.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,Static materialized results pack consumed by frontend public mode.,Keep only with generator/provenance policy.,10130067,237008,valid-json,d644798f0761
frontend/public/favicon.svg,KEEP,NO,Frontend public asset.,Keep.,248,4,text-read,708740886bfe
frontend/public/fonts/IBMPlexMono-Bold.woff2,KEEP,NO,Frontend public asset.,Keep.,46684,0,binary,5788454f0ba4
frontend/public/fonts/IBMPlexMono-Medium.woff2,KEEP,NO,Frontend public asset.,Keep.,46724,0,binary,8c2c290cbd99
frontend/public/fonts/IBMPlexMono-Regular.woff2,KEEP,NO,Frontend public asset.,Keep.,45640,0,binary,49ce58b41a0e
frontend/public/fonts/IBMPlexMono-SemiBold.woff2,KEEP,NO,Frontend public asset.,Keep.,47016,0,binary,ed5eaca75223
frontend/public/fonts/IBMPlexSans-Bold.woff2,KEEP,NO,Frontend public asset.,Keep.,63012,0,binary,fa7130d854a6
frontend/public/fonts/IBMPlexSans-Medium.woff2,KEEP,NO,Frontend public asset.,Keep.,66740,0,binary,5660f8a658f8
frontend/public/fonts/IBMPlexSans-Regular.woff2,KEEP,NO,Frontend public asset.,Keep.,63020,0,binary,ba711a3085ff
frontend/public/fonts/IBMPlexSans-SemiBold.woff2,KEEP,NO,Frontend public asset.,Keep.,67060,0,binary,f78048030eab
frontend/src/App.test.tsx,KEEP,NO,Active frontend source/test/style file; frontend tests/lint/type/build pass.,Keep.,1452,58,text-read,55ffb39c5b8f
frontend/src/App.tsx,KEEP,NO,Active frontend source/test/style file; frontend tests/lint/type/build pass.,Keep.,6581,126,text-read,45fe0d810128
frontend/src/actions/registry.ts,KEEP,NO,Active frontend source/test/style file; frontend tests/lint/type/build pass.,Keep.,467,24,text-read,119e8a1302a7
frontend/src/api/client.ts,KEEP,NO,Active frontend source/test/style file; frontend tests/lint/type/build pass.,Keep.,23599,896,text-read,2eac65c94b75
frontend/src/components/analysis/AnalysisNav.module.css,KEEP,NO,Active frontend source/test/style file; frontend tests/lint/type/build pass.,Keep.,879,44,text-read,7a69896a7cf6
frontend/src/components/analysis/AnalysisNav.tsx,KEEP,NO,Active frontend source/test/style file; frontend tests/lint/type/build pass.,Keep.,1513,44,text-read,bd3d46869aa7
frontend/src/components/analysis/CaseSummary.module.css,KEEP,NO,Active frontend source/test/style file; frontend tests/lint/type/build pass.,Keep.,3359,173,text-read,1d801c2d9812
frontend/src/components/analysis/CaseSummary.tsx,KEEP,NO,Active frontend source/test/style file; frontend tests/lint/type/build pass.,Keep.,7733,222,text-read,5570029e7ac4
frontend/src/components/analysis/ConnectionsList.module.css,KEEP,NO,Active frontend source/test/style file; frontend tests/lint/type/build pass.,Keep.,2343,137,text-read,bdc31065148a
frontend/src/components/analysis/ConnectionsList.test.tsx,KEEP,NO,Active frontend source/test/style file; frontend tests/lint/type/build pass.,Keep.,3614,135,text-read,43b8b9040f78
frontend/src/components/analysis/ConnectionsList.tsx,KEEP,NO,Active frontend source/test/style file; frontend tests/lint/type/build pass.,Keep.,4763,150,text-read,eda66bb35d5c
frontend/src/components/analysis/EntityHeader.module.css,KEEP,NO,Active frontend source/test/style file; frontend tests/lint/type/build pass.,Keep.,2267,115,text-read,e683479eb5ae
frontend/src/components/analysis/EntityHeader.test.tsx,KEEP,NO,Active frontend source/test/style file; frontend tests/lint/type/build pass.,Keep.,2663,106,text-read,50b062c89220
frontend/src/components/analysis/EntityHeader.tsx,KEEP,NO,Active frontend source/test/style file; frontend tests/lint/type/build pass.,Keep.,3223,114,text-read,ff6b9e41b8e0
frontend/src/components/analysis/EntitySignalsView.module.css,KEEP,NO,Active frontend source/test/style file; frontend tests/lint/type/build pass.,Keep.,7172,351,text-read,2a0997f0955e
frontend/src/components/analysis/EntitySignalsView.test.tsx,KEEP,NO,Active frontend source/test/style file; frontend tests/lint/type/build pass.,Keep.,3261,110,text-read,d5f8d5d5c29f
